,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
218,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
219,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
220,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
221,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
222,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
223,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
224,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
225,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
226,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
227,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
228,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
229,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
230,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
231,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
232,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
233,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
234,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
235,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
236,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
237,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
238,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
239,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
240,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
241,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
242,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
243,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
244,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
245,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
246,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
247,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
248,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
249,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
250,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
251,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
252,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
253,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
254,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
255,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
256,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
257,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
258,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
259,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
260,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
261,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
262,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
263,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
264,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
265,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
266,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
267,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
268,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
269,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
270,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
271,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
272,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
273,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
274,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
275,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
276,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
277,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
278,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
279,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
280,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
281,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
282,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
283,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
284,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
285,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
286,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
287,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
288,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
289,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
290,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
291,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
292,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
293,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
294,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
295,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
296,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
297,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
298,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
299,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
300,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
301,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
302,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
303,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
304,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
305,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
306,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
307,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
308,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
309,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
310,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
311,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
312,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
313,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
314,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
315,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
316,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
317,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
318,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
319,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
320,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
321,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
322,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
323,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
324,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
325,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
326,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
327,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
328,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
329,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
330,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
331,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
332,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
333,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
334,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
335,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
336,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
337,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
338,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
339,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
340,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
341,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
342,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
343,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
344,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
345,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
346,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
347,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
348,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
349,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
350,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
351,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
352,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
353,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
354,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
355,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
